End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,Total
drying,7,0.0,0.0,0.0858461409956565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218676912796525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119487136652188,0.0,0.0,0.0,0.0,0.0,0.0,0.6803374540594721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
drying,8,0.0,0.0,0.0,0.29308062380937,0.0,0.2384811597946466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073132930806238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494333408672629,0.0,0.0,0.0,0.0,0.0,0.0882761292822317,0.1210810112686061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097801168835362,0.0,0.0,0.0,0.0,0.0,0.0267346872881082,1.0
drying,9,0.0151539405581345,0.0,0.0,0.0,0.7028440318019316,0.0,0.0,0.0,0.0,0.0,0.0,0.0250075591839638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914928054354979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165501663020472,0.0,0.0,0.0,1.0
clothes washing,1,0.0,0.0,0.0,0.0,0.0,0.0,0.237457459655286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440663080469865,0.0,0.1066527610055988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969919859479635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708639806784499,0.0,0.0,0.0,0.0,0.0,0.0,0.0473707322428367,0.0,0.0,0.0,0.0,1.0
clothes washing,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202446188242514,0.0,0.0,0.4097146113717066,0.0,0.0,0.0,0.3700407698040419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clothes washing,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502726806108045,0.1429648402412421,0.0,0.0,0.0,0.0,0.0,0.0,0.2185294495059669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602977030668548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279353265751315,0.0,0.0,1.0
clothes washing,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153445320534796,0.0,0.0,0.0,0.1390812478573877,0.0,0.0,0.0,0.0,0.0,0.0,0.2570791909496057,0.2873500171408981,0.0,0.0,0.0,0.0354130956462118,0.0869386355845046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406924922865958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clothes washing,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085482095599428,0.0153516475795686,0.3174898709571653,0.1560692287875594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919459472118785,0.0,0.0,0.0,0.0,0.0,0.0,0.1652380617813063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801423920934916,0.0,0.0,0.0,0.0,0.1332115506217944,0.0,0.0,0.0,0.0320030914072929,0.0,1.0
clothes washing,6,0.0,0.2574361674124769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2373556951077351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503779190012409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548302184785469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clothes washing,7,0.0,0.0,0.0855959222630627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225554901204232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110817781207481,0.0,0.0,0.0,0.0,0.0,0.0,0.6807668094957658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
