End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
lighting,7,0.0,0.0,0.0712024662637689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883607348523388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217785568027052,0.0,0.0,0.0,0.0,0.0,0.0,0.718658242081187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lighting,8,0.0,0.0,0.0,0.2885000097928665,0.0,0.2637963091656276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555908813563059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436411037140559,0.0,0.0,0.0,0.0,0.0,0.0592668819206634,0.1381304133103633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257412253747794,0.0,0.0,0.0,0.0,0.0,0.0253331753653377
lighting,9,0.0145927305721432,0.0,0.0,0.0,0.6790874458274789,0.0,0.0,0.0,0.0,0.0,0.0,0.0264825325351033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987342188871439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811030721781306,0.0,0.0,0.0
refrigeration,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1867230976098778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479718617362753,0.0,0.0991401867576977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971193506520261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458451535815084,0.0,0.0,0.0,0.0,0.0,0.0,0.0232003496626145,0.0,0.0,0.0,0.0
refrigeration,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452037938402249,0.0,0.0,0.4821496550257366,0.0,0.0,0.0,0.3726465511340383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682291483852343,0.1973342505593092,0.0,0.0,0.0,0.0,0.0,0.0,0.1942323051530398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312901004926307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089141954097858,0.0,0.0
refrigeration,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020729151824802,0.0,0.0,0.0,0.1779894036647348,0.0,0.0,0.0,0.0,0.0,0.0,0.1949570803406739,0.2815863511202707,0.0,0.0,0.0,0.021907452585505,0.09699198405659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244948130497451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114400634337318,0.0054805895933768,0.3026720776252474,0.1711631789750353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861015693372346,0.0,0.0,0.0,0.0,0.0,0.0,0.2056213969655039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879602746629563,0.0,0.0,0.0,0.0,0.1133518689535678,0.0,0.0,0.0,0.0162089804533457,0.0
refrigeration,6,0.0,0.2778432449434865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047502563344948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164942757755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524637409662935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,7,0.0,0.0,0.0975902806969681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757041040283041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335709645651455,0.0,0.0,0.0,0.0,0.0,0.0,0.6931346507095822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,8,0.0,0.0,0.0,0.3236857645985978,0.0,0.2316265920381092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627142202265976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706317934084325,0.0,0.0,0.0,0.0,0.0,0.0651725631174496,0.1252111542461306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902408068289643,0.0,0.0,0.0,0.0,0.0,0.030717105535718
refrigeration,9,0.0163704663477195,0.0,0.0,0.0,0.6283355319846822,0.0,0.0,0.0,0.0,0.0,0.0,0.0171965556200193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023866632190004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357107828285786,0.0,0.0,0.0
misc,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2219509037818468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693368851927425,0.0,0.0724052204208948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731233925759757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425036775702529,0.0,0.0,0.0,0.0,0.0,0.0,0.0206799204582871,0.0,0.0,0.0,0.0
